"_id","employee_id","date","hostname","os","login_time","logout_time","active_hours"
"ObjectId(""6849ef87ab2373184fe07ce1"")","E022","2025-06-07","email-86.brennan-washington.com","macOS","10:14","20:24",10.1
"ObjectId(""6849ef87ab2373184fe07ce2"")","E022","2025-06-08","email-21.haney.com","Windows","09:39","16:16",7.1
"ObjectId(""6849ef87ab2373184fe07ce3"")","E022","2025-06-09","db-53.miller.net","Windows","08:19","15:38",7.5
"ObjectId(""6849ef87ab2373184fe07ce4"")","E022","2025-06-10","db-66.chandler.info","macOS","09:29","19:48",9.9
"ObjectId(""6849ef87ab2373184fe07ce5"")","E023","2025-06-01","db-80.ortega-nash.biz","Windows","09:06","19:16",10.2
"ObjectId(""6849ef87ab2373184fe07ce6"")","E023","2025-06-02","email-46.york.com","macOS","07:57","14:46",7.2
"ObjectId(""6849ef87ab2373184fe07ce7"")","E023","2025-06-03","desktop-67.johnson-fisher.org","Windows","09:59","18:22",8.5
"ObjectId(""6849ef87ab2373184fe07ce8"")","E023","2025-06-04","db-86.hayes.com","Windows","09:54","16:12",7.2
"ObjectId(""6849ef87ab2373184fe07ce9"")","E023","2025-06-05","db-39.smith-barton.com","Windows","07:50","15:26",8.6
"ObjectId(""6849ef87ab2373184fe07cea"")","E023","2025-06-06","db-15.santos.net","macOS","09:34","18:56",8.5
"ObjectId(""6849ef87ab2373184fe07ceb"")","E023","2025-06-07","db-51.thompson.com","macOS","09:13","16:56",6.7
"ObjectId(""6849ef87ab2373184fe07cec"")","E023","2025-06-08","db-58.carroll.info","macOS","10:51","19:18",8.6
"ObjectId(""6849ef87ab2373184fe07ced"")","E023","2025-06-09","email-44.young-hughes.info","macOS","08:44","17:20",9.3
"ObjectId(""6849ef87ab2373184fe07cee"")","E023","2025-06-10","db-72.burch-morgan.com","macOS","10:09","17:43",7.1
"ObjectId(""6849ef87ab2373184fe07cef"")","E024","2025-06-01","web-97.moore.com","Windows","08:44","17:37",8.5
"ObjectId(""6849ef87ab2373184fe07cf0"")","E024","2025-06-02","srv-17.paul.com","macOS","09:33","16:26",7
"ObjectId(""6849ef87ab2373184fe07cf1"")","E024","2025-06-03","desktop-63.jones-wolf.net","Linux","10:15","20:03",9.1
"ObjectId(""6849ef87ab2373184fe07cf2"")","E024","2025-06-04","web-45.smith-thompson.com","Linux","07:28","14:09",6.9
"ObjectId(""6849ef87ab2373184fe07cf3"")","E024","2025-06-05","email-69.byrd-stein.com","Linux","10:52","17:02",7.7
"ObjectId(""6849ef87ab2373184fe07cf4"")","E024","2025-06-06","email-76.lee.info","macOS","07:54","17:13",10
"ObjectId(""6849ef87ab2373184fe07cf5"")","E024","2025-06-07","srv-93.boyd-gonzalez.com","macOS","10:37","19:56",8.6
"ObjectId(""6849ef87ab2373184fe07cf6"")","E024","2025-06-08","db-97.mitchell.com","Linux","09:00","16:54",7.3
"ObjectId(""6849ef87ab2373184fe07cf7"")","E024","2025-06-09","laptop-22.leonard.com","Windows","08:46","16:18",7.9
"ObjectId(""6849ef87ab2373184fe07cf8"")","E024","2025-06-10","srv-66.morgan.com","Windows","07:33","16:45",9.3
"ObjectId(""6849ef87ab2373184fe07cf9"")","E025","2025-06-01","laptop-58.dixon.net","Linux","07:59","15:00",7.6
"ObjectId(""6849ef87ab2373184fe07cfa"")","E025","2025-06-02","desktop-69.taylor-garcia.com","Linux","09:35","19:55",10.1
"ObjectId(""6849ef87ab2373184fe07cfb"")","E025","2025-06-03","web-91.johnson.com","Windows","07:57","15:08",8.5
"ObjectId(""6849ef87ab2373184fe07cfc"")","E025","2025-06-04","srv-24.gonzales-coffey.com","Windows","09:54","16:35",7.1
"ObjectId(""6849ef87ab2373184fe07cfd"")","E025","2025-06-05","lt-91.jackson.com","Windows","07:30","17:44",9.9
"ObjectId(""6849ef87ab2373184fe07cfe"")","E025","2025-06-06","web-51.sanchez-wiley.net","Linux","07:40","16:35",8.8
"ObjectId(""6849ef87ab2373184fe07cff"")","E025","2025-06-07","web-78.holland.org","Windows","10:45","18:06",7.7
"ObjectId(""6849ef87ab2373184fe07d00"")","E025","2025-06-08","web-86.todd-meyer.com","macOS","09:31","18:01",9.4
"ObjectId(""6849ef87ab2373184fe07d01"")","E025","2025-06-09","srv-94.mays-smith.com","macOS","08:36","15:05",7
"ObjectId(""6849ef87ab2373184fe07d02"")","E025","2025-06-10","db-35.fox.com","Windows","09:32","17:07",7.7
"ObjectId(""6849ef87ab2373184fe07d03"")","E026","2025-06-01","db-83.costa.com","macOS","07:31","16:04",9.4
"ObjectId(""6849ef87ab2373184fe07d04"")","E026","2025-06-02","laptop-00.franklin-potter.com","Linux","10:18","17:57",7
"ObjectId(""6849ef87ab2373184fe07d05"")","E026","2025-06-03","web-00.owen.com","macOS","08:44","18:02",10.6
"ObjectId(""6849ef87ab2373184fe07d06"")","E026","2025-06-04","db-23.sanchez-robinson.com","Windows","08:10","15:43",7
"ObjectId(""6849ef87ab2373184fe07d07"")","E026","2025-06-05","lt-98.reyes.info","Linux","07:49","17:27",9.9
"ObjectId(""6849ef87ab2373184fe07d08"")","E026","2025-06-06","web-90.michael.biz","Linux","10:06","17:44",7
"ObjectId(""6849ef87ab2373184fe07d09"")","E026","2025-06-07","web-88.sweeney.com","Linux","10:02","19:15",8.7
"ObjectId(""6849ef87ab2373184fe07d0a"")","E026","2025-06-08","lt-40.scott-allen.com","Windows","09:23","16:49",7.5
"ObjectId(""6849ef87ab2373184fe07d0b"")","E026","2025-06-09","lt-03.nelson.com","macOS","08:29","17:47",9
"ObjectId(""6849ef87ab2373184fe07d0c"")","E026","2025-06-10","email-69.hartman-mccarthy.net","macOS","09:12","17:14",8
"ObjectId(""6849ef87ab2373184fe07d0d"")","E027","2025-06-01","email-28.sims-henderson.com","macOS","10:18","19:00",9
"ObjectId(""6849ef87ab2373184fe07d0e"")","E027","2025-06-02","lt-90.campbell-benson.com","macOS","08:16","18:22",10
"ObjectId(""6849ef87ab2373184fe07d0f"")","E027","2025-06-03","db-60.davis.biz","Windows","08:58","18:38",9.8
"ObjectId(""6849ef87ab2373184fe07d10"")","E027","2025-06-04","laptop-07.long-chan.info","Windows","09:50","16:36",6.9
"ObjectId(""6849ef87ab2373184fe07d11"")","E027","2025-06-05","laptop-55.hansen.biz","Windows","07:18","15:33",8.5
"ObjectId(""6849ef87ab2373184fe07d12"")","E027","2025-06-06","srv-52.hunter.com","macOS","09:01","16:34",7
"ObjectId(""6849ef87ab2373184fe07d13"")","E027","2025-06-07","laptop-95.barber.com","Windows","08:10","17:14",9.1
"ObjectId(""6849ef87ab2373184fe07d14"")","E027","2025-06-08","web-86.weeks.com","Linux","10:19","17:00",7.1
"ObjectId(""6849ef87ab2373184fe07d15"")","E027","2025-06-09","email-19.williams.org","Windows","10:27","17:12",7.3
"ObjectId(""6849ef87ab2373184fe07d16"")","E027","2025-06-10","desktop-47.branch.net","Windows","08:25","17:43",8.5
"ObjectId(""6849ef87ab2373184fe07d17"")","E028","2025-06-01","laptop-87.ramos-carter.com","Linux","08:21","18:59",10.1
"ObjectId(""6849ef87ab2373184fe07d18"")","E028","2025-06-02","laptop-19.cobb.com","Windows","09:03","16:57",7.4
"ObjectId(""6849ef87ab2373184fe07d19"")","E028","2025-06-03","db-49.campbell-hale.org","Linux","09:25","17:26",7.8
"ObjectId(""6849ef87ab2373184fe07d1a"")","E028","2025-06-04","desktop-72.evans.biz","macOS","09:59","19:04",10
"ObjectId(""6849ef87ab2373184fe07d1b"")","E028","2025-06-05","laptop-94.mann-hutchinson.com","Linux","09:48","19:38",10.5
"ObjectId(""6849ef87ab2373184fe07d1c"")","E028","2025-06-06","email-90.huff.org","macOS","09:55","17:55",8.2
"ObjectId(""6849ef87ab2373184fe07d1d"")","E028","2025-06-07","lt-13.phillips-wagner.com","Windows","07:21","17:58",10.1
"ObjectId(""6849ef87ab2373184fe07d1e"")","E028","2025-06-08","desktop-15.tucker.com","Windows","10:47","19:41",9.6
"ObjectId(""6849ef87ab2373184fe07d1f"")","E028","2025-06-09","laptop-61.ingram.com","Linux","09:29","18:48",9.2
"ObjectId(""6849ef87ab2373184fe07d20"")","E028","2025-06-10","email-10.owen-galvan.com","Windows","09:01","18:28",9.1
"ObjectId(""6849ef87ab2373184fe07d21"")","E029","2025-06-01","email-62.matthews-pratt.com","macOS","10:47","20:28",10.2
"ObjectId(""6849ef87ab2373184fe07d22"")","E029","2025-06-02","web-21.campbell-beltran.com","Windows","09:46","18:51",8.9
"ObjectId(""6849ef87ab2373184fe07d23"")","E029","2025-06-03","laptop-56.graham-perez.com","macOS","07:36","15:51",7.6
"ObjectId(""6849ef87ab2373184fe07d24"")","E029","2025-06-04","laptop-03.camacho.info","Linux","08:54","15:55",7.8
"ObjectId(""6849ef87ab2373184fe07d25"")","E029","2025-06-05","lt-83.barker.com","Linux","10:53","20:45",10.2
"ObjectId(""6849ef87ab2373184fe07d26"")","E029","2025-06-06","email-24.edwards-gibbs.com","Linux","07:12","16:59",9.1
"ObjectId(""6849ef87ab2373184fe07d27"")","E029","2025-06-07","lt-10.molina.biz","Linux","08:30","16:11",8.2
"ObjectId(""6849ef87ab2373184fe07d28"")","E029","2025-06-08","web-15.english.com","Linux","07:44","17:26",10
"ObjectId(""6849ef87ab2373184fe07d29"")","E029","2025-06-09","desktop-76.hebert.com","Linux","08:25","18:25",10.2
"ObjectId(""6849ef87ab2373184fe07d2a"")","E029","2025-06-10","laptop-17.jackson-conley.biz","macOS","07:35","17:34",10.4
"ObjectId(""6849ef87ab2373184fe07d2b"")","E030","2025-06-01","laptop-88.garza.com","Linux","09:06","17:23",8.4
"ObjectId(""6849ef87ab2373184fe07d2c"")","E030","2025-06-02","desktop-22.perez.info","Linux","10:34","18:38",8.6
"ObjectId(""6849ef87ab2373184fe07d2d"")","E030","2025-06-03","srv-67.shelton-santana.com","Linux","09:36","17:11",7.2
"ObjectId(""6849ef87ab2373184fe07d2e"")","E030","2025-06-04","srv-80.cox.org","Linux","07:51","14:52",7.7
"ObjectId(""6849ef87ab2373184fe07d2f"")","E030","2025-06-05","web-33.herrera.com","macOS","07:50","15:24",7.6
"ObjectId(""6849ef87ab2373184fe07d30"")","E030","2025-06-06","srv-81.stone-velazquez.info","Windows","10:27","19:26",9
"ObjectId(""6849ef87ab2373184fe07d31"")","E030","2025-06-07","srv-82.watson-williams.com","Linux","10:09","17:37",7.2
"ObjectId(""6849ef87ab2373184fe07d32"")","E030","2025-06-08","db-20.roach.com","Linux","09:50","18:05",8.6
"ObjectId(""6849ef87ab2373184fe07d33"")","E030","2025-06-09","db-51.mayer-green.com","Linux","09:32","19:55",9.5
"ObjectId(""6849ef87ab2373184fe07d34"")","E030","2025-06-10","db-62.novak.com","Linux","08:29","18:02",9.9
"ObjectId(""6849ef87ab2373184fe07d35"")","E031","2025-06-01","lt-38.oliver.com","Windows","10:53","19:40",8.7
"ObjectId(""6849ef87ab2373184fe07d36"")","E031","2025-06-02","email-65.jackson.com","Linux","09:04","18:49",8.8
"ObjectId(""6849ef87ab2373184fe07d37"")","E031","2025-06-03","laptop-17.stewart.com","Linux","10:55","20:44",10.1
"ObjectId(""6849ef87ab2373184fe07d38"")","E031","2025-06-04","email-34.jones.net","Linux","08:42","15:30",6.8
"ObjectId(""6849ef87ab2373184fe07d39"")","E031","2025-06-05","db-21.jones.org","macOS","07:24","16:43",9.8
"ObjectId(""6849ef87ab2373184fe07d3a"")","E031","2025-06-06","db-43.wolfe.com","macOS","09:50","18:34",8.6
"ObjectId(""6849ef87ab2373184fe07d3b"")","E031","2025-06-07","db-72.chapman.info","Windows","08:56","16:46",8.3
"ObjectId(""6849ef87ab2373184fe07d3c"")","E031","2025-06-08","laptop-79.brown.biz","Windows","07:43","14:09",6.9
"ObjectId(""6849ef87ab2373184fe07d3d"")","E031","2025-06-09","web-67.cooper-morales.com","macOS","09:01","16:12",6.9
"ObjectId(""6849ef87ab2373184fe07d3e"")","E031","2025-06-10","srv-24.bolton.biz","Windows","10:51","19:03",9
"ObjectId(""6849ef87ab2373184fe07d3f"")","E032","2025-06-01","desktop-80.allen.org","Linux","07:37","14:01",6.7
"ObjectId(""6849ef87ab2373184fe07d40"")","E032","2025-06-02","laptop-03.zimmerman-hunter.biz","Windows","10:53","19:31",8.8
"ObjectId(""6849ef87ab2373184fe07d41"")","E032","2025-06-03","email-99.barnes.com","Linux","08:32","18:06",9.9
"ObjectId(""6849ef87ab2373184fe07d42"")","E032","2025-06-04","desktop-16.ferguson-cochran.biz","Windows","10:49","19:56",8.6
"ObjectId(""6849ef87ab2373184fe07d43"")","E032","2025-06-05","web-78.young.com","Linux","10:45","17:25",7.5
"ObjectId(""6849ef87ab2373184fe07d44"")","E032","2025-06-06","email-20.maldonado-rodriguez.com","Linux","10:29","20:49",10.2
"ObjectId(""6849ef87ab2373184fe07d45"")","E032","2025-06-07","db-73.crosby-thomas.net","Windows","08:20","18:51",9.9
"ObjectId(""6849ef87ab2373184fe07d46"")","E032","2025-06-08","lt-36.mathis.info","Windows","09:41","18:48",8.4
"ObjectId(""6849ef87ab2373184fe07d47"")","E032","2025-06-09","srv-71.davis.com","Linux","08:13","15:55",7
"ObjectId(""6849ef87ab2373184fe07d48"")","E032","2025-06-10","db-36.gillespie.biz","Windows","10:56","17:31",7.2
"ObjectId(""6849ef87ab2373184fe07d49"")","E033","2025-06-01","srv-01.hartman-fox.org","macOS","07:43","15:40",7.9
"ObjectId(""6849ef87ab2373184fe07d4a"")","E033","2025-06-02","laptop-12.wilson-riddle.com","Windows","08:56","17:31",9.7
"ObjectId(""6849ef87ab2373184fe07d4b"")","E033","2025-06-03","web-14.jackson.com","Windows","08:47","16:09",7.2
"ObjectId(""6849ef87ab2373184fe07d4c"")","E033","2025-06-04","laptop-30.green-kelly.info","macOS","09:34","17:15",7.8
"ObjectId(""6849ef87ab2373184fe07d4d"")","E033","2025-06-05","web-76.harmon.info","Linux","07:46","15:20",7.7
"ObjectId(""6849ef87ab2373184fe07d4e"")","E033","2025-06-06","lt-39.york.com","Windows","07:05","14:35",6.7
"ObjectId(""6849ef87ab2373184fe07d4f"")","E033","2025-06-07","web-93.atkinson.info","Linux","07:47","16:00",8.6
"ObjectId(""6849ef87ab2373184fe07d50"")","E033","2025-06-08","srv-72.castaneda.com","macOS","09:03","16:33",7.2
"ObjectId(""6849ef87ab2373184fe07d51"")","E033","2025-06-09","email-88.miller.biz","Windows","09:53","18:09",9.4
"ObjectId(""6849ef87ab2373184fe07d52"")","E033","2025-06-10","lt-10.west-davis.net","Linux","08:37","16:19",8.4
"ObjectId(""6849ef87ab2373184fe07d53"")","E034","2025-06-01","srv-34.randall.com","macOS","08:00","16:40",7.4
"ObjectId(""6849ef87ab2373184fe07d54"")","E034","2025-06-02","email-62.nelson-hernandez.com","Linux","08:20","18:31",10.1
"ObjectId(""6849ef87ab2373184fe07d55"")","E034","2025-06-03","db-29.allen.com","Windows","10:28","18:42",7.7
"ObjectId(""6849ef87ab2373184fe07d56"")","E034","2025-06-04","email-71.jones-villanueva.info","Windows","09:56","17:47",8.9
"ObjectId(""6849ef87ab2373184fe07d57"")","E034","2025-06-05","email-77.garrett.com","Linux","07:01","17:36",10.6
"ObjectId(""6849ef87ab2373184fe07d58"")","E034","2025-06-06","lt-91.herman.com","macOS","07:10","16:19",8.8
"ObjectId(""6849ef87ab2373184fe07d59"")","E034","2025-06-07","db-74.bailey.com","macOS","09:27","19:11",10.4
"ObjectId(""6849ef87ab2373184fe07d5a"")","E034","2025-06-08","web-43.parker-carter.biz","macOS","08:11","17:29",9.5
"ObjectId(""6849ef87ab2373184fe07d5b"")","E034","2025-06-09","db-68.smith.com","macOS","09:00","19:29",10.2
"ObjectId(""6849ef87ab2373184fe07d5c"")","E034","2025-06-10","laptop-62.fleming.com","macOS","10:56","17:42",7
"ObjectId(""6849ef87ab2373184fe07d5d"")","E035","2025-06-01","db-28.morris.com","Windows","10:53","17:09",7.1
"ObjectId(""6849ef87ab2373184fe07d5e"")","E035","2025-06-02","lt-82.morgan.com","Windows","09:38","16:29",6.1
"ObjectId(""6849ef87ab2373184fe07d5f"")","E035","2025-06-03","laptop-81.powell.org","Linux","08:38","15:58",6.9
"ObjectId(""6849ef87ab2373184fe07d60"")","E035","2025-06-04","email-05.harris.com","macOS","08:43","17:15",9.2
"ObjectId(""6849ef87ab2373184fe07d61"")","E035","2025-06-05","web-50.colon.com","Windows","10:26","20:39",9.9
"ObjectId(""6849ef87ab2373184fe07d62"")","E035","2025-06-06","db-44.valentine.info","Linux","08:35","17:25",8.5
"ObjectId(""6849ef87ab2373184fe07d63"")","E035","2025-06-07","srv-54.martin-moreno.com","Linux","10:42","19:18",8.5
"ObjectId(""6849ef87ab2373184fe07d64"")","E035","2025-06-08","laptop-99.choi.com","Windows","10:11","17:44",6.8
"ObjectId(""6849ef87ab2373184fe07d65"")","E035","2025-06-09","desktop-77.smith.com","Linux","07:27","14:47",6.4
"ObjectId(""6849ef87ab2373184fe07d66"")","E035","2025-06-10","lt-54.gray-brown.org","Windows","09:46","18:52",8.6
"ObjectId(""6849ef87ab2373184fe07d67"")","E036","2025-06-01","db-06.jones-wood.net","Linux","09:09","16:20",6.7
"ObjectId(""6849ef87ab2373184fe07d68"")","E036","2025-06-02","desktop-77.phillips.com","macOS","09:46","17:43",7.9
"ObjectId(""6849ef87ab2373184fe07d69"")","E036","2025-06-03","laptop-47.taylor-kelly.com","macOS","08:43","17:49",8.5
"ObjectId(""6849ef87ab2373184fe07d6a"")","E036","2025-06-04","web-74.stone.net","Windows","07:04","16:57",8.1
"ObjectId(""6849ef87ab2373184fe07d6b"")","E036","2025-06-05","db-54.gates.com","Windows","09:09","19:01",9.7
"ObjectId(""6849ef87ab2373184fe07d6c"")","E036","2025-06-06","lt-41.smith.com","Linux","08:12","15:10",6.5
"ObjectId(""6849ef87ab2373184fe07d6d"")","E036","2025-06-07","email-62.young.biz","macOS","08:21","15:11",7.1
"ObjectId(""6849ef87ab2373184fe07d6e"")","E036","2025-06-08","email-50.swanson.net","Windows","07:00","14:04",7.9
"ObjectId(""6849ef87ab2373184fe07d6f"")","E036","2025-06-09","db-88.alvarez.biz","Windows","09:10","18:53",9.4
"ObjectId(""6849ef87ab2373184fe07d70"")","E036","2025-06-10","email-95.jones-scott.com","macOS","09:49","17:18",8.1
"ObjectId(""6849ef87ab2373184fe07d71"")","E037","2025-06-01","web-23.bradley.com","Windows","08:20","15:43",7.5
"ObjectId(""6849ef87ab2373184fe07d72"")","E037","2025-06-02","lt-43.young.com","macOS","09:54","16:46",6.4
"ObjectId(""6849ef87ab2373184fe07d73"")","E037","2025-06-03","srv-40.adams-miller.com","macOS","07:30","16:38",8.5
"ObjectId(""6849ef87ab2373184fe07d74"")","E037","2025-06-04","email-83.brown.com","Windows","07:57","16:39",9.5
"ObjectId(""6849ef87ab2373184fe07d75"")","E037","2025-06-05","laptop-11.shepard-marshall.org","macOS","07:24","14:55",7.2
"ObjectId(""6849ef87ab2373184fe07d76"")","E037","2025-06-06","web-55.garcia.com","Linux","09:20","17:57",8
"ObjectId(""6849ef87ab2373184fe07d77"")","E037","2025-06-07","srv-84.wright-phillips.org","macOS","09:40","19:54",10.1
"ObjectId(""6849ef87ab2373184fe07d78"")","E037","2025-06-08","web-77.cain.com","Windows","08:33","17:01",9
"ObjectId(""6849ef87ab2373184fe07d79"")","E037","2025-06-09","db-96.grant.net","macOS","07:16","14:22",6.8
"ObjectId(""6849ef87ab2373184fe07d7a"")","E037","2025-06-10","email-05.robbins-jordan.com","Linux","07:10","14:37",6.9
"ObjectId(""6849ef87ab2373184fe07d7b"")","E038","2025-06-01","desktop-66.hart.org","Linux","08:57","18:21",9.9
"ObjectId(""6849ef87ab2373184fe07d7c"")","E038","2025-06-02","lt-32.nguyen-hamilton.com","Linux","07:30","15:26",8.6
"ObjectId(""6849ef87ab2373184fe07d7d"")","E038","2025-06-03","email-54.moore-carpenter.info","macOS","10:07","17:13",7.2
"ObjectId(""6849ef87ab2373184fe07d7e"")","E038","2025-06-04","laptop-93.mccoy.com","macOS","07:39","16:58",9.4
"ObjectId(""6849ef87ab2373184fe07d7f"")","E038","2025-06-05","db-34.ortiz-lowe.com","Windows","10:07","17:20",6.7
"ObjectId(""6849ef87ab2373184fe07d80"")","E038","2025-06-06","db-53.johnson.net","Linux","09:42","19:39",10.4
"ObjectId(""6849ef87ab2373184fe07d81"")","E038","2025-06-07","desktop-47.gomez.com","Linux","08:57","17:13",9.8
"ObjectId(""6849ef87ab2373184fe07d82"")","E038","2025-06-08","db-48.salazar.net","Linux","08:23","15:03",7
"ObjectId(""6849ef87ab2373184fe07d83"")","E038","2025-06-09","db-82.richard-coleman.com","Windows","09:25","17:43",7.8
"ObjectId(""6849ef87ab2373184fe07d84"")","E038","2025-06-10","laptop-12.blair.com","macOS","08:46","16:25",7.3
"ObjectId(""6849ef87ab2373184fe07d85"")","E039","2025-06-01","laptop-98.bryan.com","Windows","10:49","20:58",9.5
"ObjectId(""6849ef87ab2373184fe07d86"")","E039","2025-06-02","email-36.williams.com","Windows","10:57","20:38",10.1
"ObjectId(""6849ef87ab2373184fe07d87"")","E039","2025-06-03","laptop-46.payne-carr.com","Windows","10:03","18:39",7.8
"ObjectId(""6849ef87ab2373184fe07d88"")","E039","2025-06-04","web-93.james.com","Linux","10:06","20:41",10.1
"ObjectId(""6849ef87ab2373184fe07d89"")","E039","2025-06-05","laptop-64.le.com","Windows","08:18","15:05",7.4
"ObjectId(""6849ef87ab2373184fe07d8a"")","E039","2025-06-06","laptop-05.gray.com","Linux","08:05","17:16",9.8
"ObjectId(""6849ef87ab2373184fe07d8b"")","E039","2025-06-07","email-00.white.com","Linux","10:05","17:19",7.3
"ObjectId(""6849ef87ab2373184fe07d8c"")","E039","2025-06-08","db-01.wong.com","macOS","10:07","20:51",9.5
"ObjectId(""6849ef87ab2373184fe07d8d"")","E039","2025-06-09","desktop-21.coleman.biz","macOS","07:12","15:30",8.1
"ObjectId(""6849ef87ab2373184fe07d8e"")","E039","2025-06-10","email-28.dalton.com","Windows","08:33","15:39",6.7
"ObjectId(""6849ef87ab2373184fe07d8f"")","E040","2025-06-01","laptop-91.hodge.com","Linux","10:00","18:59",7.4
"ObjectId(""6849ef87ab2373184fe07d90"")","E040","2025-06-02","db-85.mccoy-owens.net","macOS","10:23","17:00",7
"ObjectId(""6849ef87ab2373184fe07d91"")","E040","2025-06-03","laptop-08.sanchez.com","macOS","10:28","20:18",9.8
"ObjectId(""6849ef87ab2373184fe07d92"")","E040","2025-06-04","desktop-99.torres.com","Windows","09:00","17:05",8
"ObjectId(""6849ef87ab2373184fe07d93"")","E040","2025-06-05","db-04.williams.info","Windows","08:09","17:42",8.9
"ObjectId(""6849ef87ab2373184fe07d94"")","E040","2025-06-06","web-10.smith.org","Linux","10:07","19:00",9.6
"ObjectId(""6849ef87ab2373184fe07d95"")","E040","2025-06-07","srv-72.richardson.com","macOS","08:39","16:29",8
